reward,step_time,total_stopped,total_wait_time
15.0,3115.0,27,351.0
38.0,3120.0,14,334.0
17.0,3125.0,11,335.0
-1.0,3130.0,16,302.0
33.0,3135.0,15,277.0
25.0,3140.0,14,237.0
40.0,3145.0,15,272.0
-35.0,3150.0,15,300.0
-28.0,3155.0,14,313.0
-13.0,3160.0,13,276.0
37.0,3165.0,10,248.0
28.0,3170.0,16,213.0
35.0,3175.0,9,194.0
19.0,3180.0,11,191.0
3.0,3185.0,10,178.0
13.0,3190.0,11,172.0
6.0,3195.0,9,156.0
16.0,3200.0,8,116.0
40.0,3205.0,19,150.0
-34.0,3210.0,11,164.0
-14.0,3215.0,11,168.0
-4.0,3220.0,8,160.0
8.0,3225.0,11,147.0
13.0,3230.0,10,140.0
7.0,3235.0,11,177.0
-37.0,3240.0,17,247.0
-70.0,3245.0,11,268.0
-21.0,3250.0,14,239.0
29.0,3255.0,11,214.0
25.0,3260.0,12,226.0
-12.0,3265.0,12,212.0
14.0,3270.0,6,171.0
41.0,3275.0,7,91.0
80.0,3280.0,11,125.0
-34.0,3285.0,11,126.0
-1.0,3290.0,11,164.0
-38.0,3295.0,19,181.0
-17.0,3300.0,8,167.0
14.0,3305.0,14,193.0
-26.0,3310.0,12,207.0
-14.0,3315.0,13,209.0
-2.0,3320.0,12,225.0
-16.0,3325.0,11,212.0
13.0,3330.0,15,179.0
33.0,3335.0,14,216.0
-37.0,3340.0,16,232.0
-16.0,3345.0,8,241.0
-9.0,3350.0,16,276.0
-35.0,3355.0,11,275.0
1.0,3360.0,12,249.0
26.0,3365.0,13,228.0
21.0,3370.0,13,235.0
-7.0,3375.0,12,238.0
-3.0,3380.0,11,215.0
23.0,3385.0,24,258.0
-43.0,3390.0,11,268.0
-10.0,3395.0,14,283.0
-15.0,3400.0,13,267.0
16.0,3405.0,14,225.0
42.0,3410.0,13,232.0
-7.0,3415.0,15,248.0
-16.0,3420.0,16,264.0
-16.0,3425.0,14,282.0
-18.0,3430.0,19,279.0
3.0,3435.0,15,276.0
3.0,3440.0,16,238.0
38.0,3445.0,11,226.0
12.0,3450.0,17,250.0
-24.0,3455.0,16,271.0
-21.0,3460.0,13,263.0
8.0,3465.0,15,306.0
-43.0,3470.0,9,313.0
-7.0,3475.0,21,293.0
20.0,3480.0,10,221.0
72.0,3485.0,11,138.0
83.0,3490.0,13,178.0
-40.0,3495.0,17,261.0
-83.0,3500.0,13,292.0
-31.0,3505.0,9,264.0
28.0,3510.0,17,277.0
-13.0,3515.0,12,278.0
-1.0,3520.0,14,269.0
9.0,3525.0,10,226.0
43.0,3530.0,15,268.0
-42.0,3535.0,14,292.0
-24.0,3540.0,11,254.0
38.0,3545.0,11,138.0
116.0,3550.0,12,148.0
-10.0,3555.0,11,163.0
-15.0,3560.0,10,159.0
4.0,3565.0,24,198.0
-39.0,3570.0,11,204.0
-6.0,3575.0,10,172.0
32.0,3580.0,9,151.0
21.0,3585.0,12,163.0
