reward,step_time,total_stopped,total_wait_time
33.0,1840.0,6,13.0
-13.0,1845.0,6,43.0
-30.0,1850.0,6,55.0
-12.0,1855.0,4,53.0
2.0,1860.0,4,48.0
5.0,1865.0,7,40.0
8.0,1870.0,4,38.0
2.0,1875.0,4,45.0
-7.0,1880.0,4,65.0
-20.0,1885.0,4,47.0
18.0,1890.0,10,79.0
-32.0,1895.0,10,126.0
-47.0,1900.0,8,100.0
26.0,1905.0,6,103.0
-3.0,1910.0,6,96.0
7.0,1915.0,8,96.0
0.0,1920.0,4,75.0
21.0,1925.0,2,55.0
20.0,1930.0,2,33.0
22.0,1935.0,3,4.0
29.0,1940.0,7,31.0
-27.0,1945.0,7,64.0
-33.0,1950.0,5,73.0
-9.0,1955.0,5,74.0
-1.0,1960.0,4,63.0
11.0,1965.0,6,75.0
-12.0,1970.0,2,37.0
38.0,1975.0,4,35.0
2.0,1980.0,4,55.0
-20.0,1985.0,6,50.0
5.0,1990.0,6,51.0
-1.0,1995.0,8,80.0
-29.0,2000.0,4,87.0
-7.0,2005.0,6,90.0
-3.0,2010.0,4,67.0
23.0,2015.0,4,73.0
-6.0,2020.0,4,93.0
-20.0,2025.0,2,32.0
61.0,2030.0,4,45.0
-13.0,2035.0,6,30.0
15.0,2040.0,4,41.0
-11.0,2045.0,6,56.0
-15.0,2050.0,2,42.0
14.0,2055.0,5,45.0
-3.0,2060.0,2,28.0
17.0,2065.0,2,19.0
9.0,2070.0,2,6.0
13.0,2075.0,2,16.0
-10.0,2080.0,9,38.0
-22.0,2085.0,6,48.0
-10.0,2090.0,6,68.0
-20.0,2095.0,2,60.0
8.0,2100.0,2,43.0
17.0,2105.0,2,9.0
34.0,2110.0,3,19.0
-10.0,2115.0,1,11.0
8.0,2120.0,1,15.0
-4.0,2125.0,2,21.0
-6.0,2130.0,9,58.0
-37.0,2135.0,4,58.0
0.0,2140.0,6,64.0
-6.0,2145.0,4,54.0
10.0,2150.0,1,25.0
29.0,2155.0,6,24.0
1.0,2160.0,2,28.0
-4.0,2165.0,4,33.0
-5.0,2170.0,2,17.0
16.0,2175.0,4,8.0
9.0,2180.0,10,50.0
-42.0,2185.0,6,74.0,-24.0,2190.0,6,79.0
-5.0,2195.0,6,84.0
-5.0,2200.0,7,74.0
10.0,2205.0,5,75.0
-1.0,2210.0,7,51.0
24.0,2215.0,8,91.0
-40.0,2220.0,4,94.0
-3.0,2225.0,13,118.0
-24.0,2230.0,10,169.0
-51.0,2235.0,10,157.0
12.0,2240.0,6,124.0
33.0,2245.0,6,89.0
35.0,2250.0,8,91.0
-2.0,2255.0,8,99.0
-8.0,2260.0,8,124.0
-25.0,2265.0,4,125.0
-1.0,2270.0,8,126.0
-1.0,2275.0,7,87.0
39.0,2280.0,6,65.0
22.0,2285.0,7,86.0
-21.0,2290.0,5,85.0
1.0,2295.0,8,105.0
-20.0,2300.0,7,98.0
7.0,2305.0,4,94.0
4.0,2310.0,7,70.0
24.0,2315.0,4,68.0
2.0,2320.0,9,87.0
-19.0,2325.0,8,103.0
-16.0,2330.0,6,120.0
-17.0,2335.0,6,86.0
34.0,2340.0,4,82.0
4.0,2345.0,7,94.0
-12.0,2350.0,6,84.0
10.0,2355.0,6,97.0
-13.0,2360.0,6,113.0
-16.0,2365.0,8,67.0
46.0,2370.0,11,69.0
-2.0,2375.0,10,87.0
-18.0,2380.0,10,119.0
-32.0,2385.0,6,129.0
-10.0,2390.0,9,134.0
-5.0,2395.0,6,124.0
10.0,2400.0,4,90.0
34.0,2405.0,6,96.0
-6.0,2410.0,4,53.0
43.0,2415.0,3,27.0
26.0,2420.0,10,51.0
-24.0,2425.0,6,75.0
-24.0,2430.0,8,85.0
-10.0,2435.0,4,78.0
7.0,2440.0,8,75.0
3.0,2445.0,4,77.0
-2.0,2450.0,5,44.0
33.0,2455.0,4,37.0
7.0,2460.0,0,16.0
21.0,2465.0,8,19.0
-3.0,2470.0,6,47.0
-28.0,2475.0,6,70.0
-23.0,2480.0,4,71.0
-1.0,2485.0,5,65.0
6.0,2490.0,6,72.0
-7.0,2495.0,7,99.0
-27.0,2500.0,3,56.0
43.0,2505.0,3,47.0
9.0,2510.0,2,20.0
27.0,2515.0,6,27.0
-7.0,2520.0,2,32.0
-5.0,2525.0,4,38.0
-6.0,2530.0,0,14.0
24.0,2535.0,3,5.0
9.0,2540.0,4,20.0
-15.0,2545.0,0,14.0
6.0,2550.0,2,9.0
5.0,2555.0,2,19.0
-10.0,2560.0,6,39.0
-20.0,2565.0,5,40.0
-1.0,2570.0,5,54.0
-14.0,2575.0,3,44.0
10.0,2580.0,0,17.0
27.0,2585.0,4,11.0
6.0,2590.0,3,22.0
-11.0,2595.0,1,9.0
13.0,2600.0,1,14.0
-5.0,2605.0,1,19.0
-5.0,2610.0,6,24.0
-5.0,2615.0,6,51.0
-27.0,2620.0,4,53.0
-2.0,2625.0,2,32.0
21.0,2630.0,4,34.0
-2.0,2635.0,5,24.0
10.0,2640.0,2,32.0
-8.0,2645.0,4,37.0
-5.0,2650.0,4,57.0
