reward,step_time,total_stopped,total_wait_time
-23.0,3085.0,14,227.0
6.0,3090.0,12,250.0
-23.0,3095.0,11,278.0
-28.0,3100.0,10,233.0
45.0,3105.0,14,183.0
50.0,3110.0,10,217.0
-34.0,3115.0,16,237.0
-20.0,3120.0,10,249.0
-12.0,3125.0,15,264.0
-15.0,3130.0,13,310.0
-46.0,3135.0,10,321.0
-11.0,3140.0,12,358.0
-37.0,3145.0,16,414.0
-56.0,3150.0,15,463.0
-49.0,3155.0,12,430.0
33.0,3160.0,11,330.0
100.0,3165.0,12,376.0
-46.0,3170.0,15,425.0
-49.0,3175.0,19,507.0
-82.0,3180.0,17,592.0
-85.0,3185.0,16,617.0
-25.0,3190.0,17,631.0
-14.0,3195.0,20,721.0
-90.0,3200.0,15,660.0
61.0,3205.0,22,505.0
155.0,3210.0,14,401.0
104.0,3215.0,14,425.0
-24.0,3220.0,12,400.0
25.0,3225.0,16,416.0
-16.0,3230.0,16,495.0
-79.0,3235.0,14,424.0
71.0,3240.0,15,432.0
-8.0,3245.0,16,461.0
-29.0,3250.0,12,515.0
-54.0,3255.0,14,557.0
-42.0,3260.0,17,638.0
-81.0,3265.0,15,535.0
103.0,3270.0,12,370.0
165.0,3275.0,7,212.0
158.0,3280.0,12,131.0
81.0,3285.0,10,143.0
-12.0,3290.0,7,154.0
-11.0,3295.0,17,161.0
-7.0,3300.0,10,164.0
-3.0,3305.0,14,191.0
-27.0,3310.0,13,234.0
-43.0,3315.0,11,256.0
-22.0,3320.0,9,212.0
44.0,3325.0,15,234.0
-22.0,3330.0,19,300.0
-66.0,3335.0,15,355.0
-55.0,3340.0,11,367.0
-12.0,3345.0,11,317.0
50.0,3350.0,13,261.0
56.0,3355.0,14,299.0
-38.0,3360.0,11,318.0
-19.0,3365.0,10,220.0
98.0,3370.0,12,228.0
-8.0,3375.0,11,266.0
-38.0,3380.0,13,296.0
-30.0,3385.0,16,300.0
-4.0,3390.0,12,312.0
-12.0,3395.0,11,248.0
64.0,3400.0,10,277.0
-29.0,3405.0,12,307.0
-30.0,3410.0,12,358.0
-51.0,3415.0,16,426.0
-68.0,3420.0,11,448.0
-22.0,3425.0,9,342.0
106.0,3430.0,10,283.0
59.0,3435.0,13,303.0
-20.0,3440.0,16,347.0
-44.0,3445.0,17,391.0
-44.0,3450.0,13,410.0
-19.0,3455.0,14,468.0
-58.0,3460.0,9,380.0
88.0,3465.0,11,265.0
115.0,3470.0,10,194.0
71.0,3475.0,13,202.0
-8.0,3480.0,14,210.0
-8.0,3485.0,11,234.0
-24.0,3490.0,9,220.0
14.0,3495.0,11,255.0
-35.0,3500.0,8,273.0
-18.0,3505.0,12,192.0
81.0,3510.0,12,215.0
-23.0,3515.0,16,280.0
-65.0,3520.0,11,321.0
-41.0,3525.0,12,349.0
-28.0,3530.0,14,415.0
-66.0,3535.0,12,363.0
52.0,3540.0,10,273.0
90.0,3545.0,10,254.0
19.0,3550.0,15,302.0
-48.0,3555.0,11,228.0
74.0,3560.0,11,246.0
-18.0,3565.0,19,242.0
4.0,3570.0,13,273.0
-31.0,3575.0,10,218.0
55.0,3580.0,11,231.0
-13.0,3585.0,15,284.0
-53.0,3590.0,11,262.0
22.0,3595.0,13,291.0
-29.0,3600.0,13,295.0
-4.0,3605.0,13,354.0
-59.0,3610.0,10,323.0
31.0,3615.0,12,279.0
44.0,3620.0,11,211.0
68.0,3625.0,14,217.0
-6.0,3630.0,13,228.0
-11.0,3635.0,12,245.0
-17.0,3640.0,10,226.0
19.0,3645.0,11,258.0
-32.0,3650.0,11,313.0
-55.0,3655.0,14,342.0
-29.0,3660.0,13,371.0
-29.0,3665.0,9,274.0
97.0,3670.0,12,215.0
59.0,3675.0,9,242.0
-27.0,3680.0,9,244.0
-2.0,3685.0,13,287.0
-43.0,3690.0,15,345.0
-58.0,3695.0,9,357.0
-12.0,3700.0,10,360.0
-3.0,3705.0,7,262.0
98.0,3710.0,8,111.0
151.0,3715.0,9,127.0
-16.0,3720.0,6,126.0
1.0,3725.0,7,154.0
-28.0,3730.0,7,163.0
-9.0,3735.0,9,179.0
-16.0,3740.0,11,229.0
-50.0,3745.0,17,170.0
59.0,3750.0,9,191.0
-21.0,3755.0,7,193.0
-2.0,3760.0,9,225.0
-32.0,3765.0,9,249.0
-24.0,3770.0,11,294.0
-45.0,3775.0,11,254.0
40.0,3780.0,9,285.0
-31.0,3785.0,10,321.0
-36.0,3790.0,6,214.0
107.0,3795.0,8,115.0
99.0,3800.0,12,143.0
-28.0,3805.0,14,128.0
15.0,3810.0,12,157.0
-29.0,3815.0,9,178.0
-21.0,3820.0,13,203.0
-25.0,3825.0,11,214.0
-11.0,3830.0,11,255.0
-41.0,3835.0,14,279.0
-24.0,3840.0,15,319.0
-40.0,3845.0,12,287.0
32.0,3850.0,12,321.0
-34.0,3855.0,11,347.0
-26.0,3860.0,13,400.0
-53.0,3865.0,17,465.0
-65.0,3870.0,14,486.0
-21.0,3875.0,17,538.0
-52.0,3880.0,13,457.0
81.0,3885.0,13,501.0
-44.0,3890.0,13,540.0
-39.0,3895.0,14,447.0
93.0,3900.0,10,490.0
-43.0,3905.0,15,423.0
67.0,3910.0,19,460.0
-37.0,3915.0,20,516.0
-56.0,3920.0,15,570.0
-54.0,3925.0,21,580.0
-10.0,3930.0,12,452.0
128.0,3935.0,15,295.0
157.0,3940.0,13,327.0
-32.0,3945.0,14,353.0
-26.0,3950.0,14,388.0
-35.0,3955.0,14,306.0
82.0,3960.0,16,318.0
-12.0,3965.0,18,355.0
-37.0,3970.0,15,412.0
-57.0,3975.0,11,425.0
-13.0,3980.0,17,486.0
-61.0,3985.0,17,448.0
38.0,3990.0,12,360.0
88.0,3995.0,14,383.0
-23.0,4000.0,15,438.0
-55.0,4005.0,14,403.0
35.0,4010.0,14,435.0
-32.0,4015.0,24,488.0
-53.0,4020.0,18,535.0
-47.0,4025.0,15,563.0
-28.0,4030.0,21,621.0
-58.0,4035.0,16,552.0
69.0,4040.0,16,503.0
49.0,4045.0,19,540.0
-37.0,4050.0,18,547.0
-7.0,4055.0,19,592.0
-45.0,4060.0,15,555.0
37.0,4065.0,17,489.0
66.0,4070.0,13,465.0
24.0,4075.0,17,487.0
-22.0,4080.0,14,530.0
-43.0,4085.0,15,536.0
-6.0,4090.0,13,410.0
126.0,4095.0,14,249.0
161.0,4100.0,12,273.0
-24.0,4105.0,20,294.0
-21.0,4110.0,9,297.0
-3.0,4115.0,11,294.0
3.0,4120.0,12,249.0
45.0,4125.0,12,283.0
-34.0,4130.0,12,309.0
-26.0,4135.0,16,345.0
-36.0,4140.0,12,371.0
-26.0,4145.0,17,414.0
-43.0,4150.0,13,367.0
47.0,4155.0,11,253.0
114.0,4160.0,11,231.0
22.0,4165.0,10,217.0
14.0,4170.0,9,218.0
-1.0,4175.0,10,265.0
-47.0,4180.0,8,203.0
62.0,4185.0,7,204.0
-1.0,4190.0,9,207.0
-3.0,4195.0,18,264.0
-57.0,4200.0,10,302.0
-38.0,4205.0,9,321.0
-19.0,4210.0,12,375.0
-54.0,4215.0,8,311.0
64.0,4220.0,8,236.0
75.0,4225.0,14,276.0
-40.0,4230.0,14,290.0
-14.0,4235.0,16,263.0
27.0,4240.0,15,244.0
19.0,4245.0,11,268.0
-24.0,4250.0,13,279.0
-11.0,4255.0,14,282.0
-3.0,4260.0,13,270.0
12.0,4265.0,18,335.0
-65.0,4270.0,14,392.0
-57.0,4275.0,11,403.0
-11.0,4280.0,10,294.0
109.0,4285.0,20,278.0
16.0,4290.0,14,317.0
-39.0,4295.0,13,352.0
-35.0,4300.0,11,358.0
-6.0,4305.0,15,296.0
62.0,4310.0,17,348.0
-52.0,4315.0,19,405.0
-57.0,4320.0,15,438.0
-33.0,4325.0,17,500.0
-62.0,4330.0,14,470.0
30.0,4335.0,13,494.0
-24.0,4340.0,19,521.0
-27.0,4345.0,18,441.0
80.0,4350.0,12,462.0
-21.0,4355.0,14,473.0
-11.0,4360.0,14,450.0
23.0,4365.0,17,377.0
73.0,4370.0,15,259.0
118.0,4375.0,20,294.0
-35.0,4380.0,14,315.0
-21.0,4385.0,16,341.0
-26.0,4390.0,12,337.0
4.0,4395.0,14,317.0
20.0,4400.0,14,275.0
42.0,4405.0,16,314.0
-39.0,4410.0,12,342.0
-28.0,4415.0,18,403.0
-61.0,4420.0,14,440.0
-37.0,4425.0,12,463.0
-23.0,4430.0,14,512.0
-49.0,4435.0,14,439.0
73.0,4440.0,12,271.0
168.0,4445.0,11,197.0
74.0,4450.0,14,216.0
-19.0,4455.0,16,250.0
-34.0,4460.0,11,275.0
-25.0,4465.0,18,238.0
37.0,4470.0,12,270.0
-32.0,4475.0,12,330.0
-60.0,4480.0,11,253.0
