reward,step_time,total_stopped,total_wait_time
22.0,3870.0,17,390.0
-16.0,3875.0,17,386.0
4.0,3880.0,18,420.0
-34.0,3885.0,15,441.0
-21.0,3890.0,17,381.0
60.0,3895.0,16,258.0
123.0,3900.0,17,311.0
-53.0,3905.0,13,319.0
-8.0,3910.0,15,318.0
1.0,3915.0,13,338.0
-20.0,3920.0,12,322.0
16.0,3925.0,26,385.0
-63.0,3930.0,13,347.0
38.0,3935.0,13,270.0
77.0,3940.0,11,257.0
13.0,3945.0,15,298.0
-41.0,3950.0,10,280.0
18.0,3955.0,7,190.0
90.0,3960.0,13,154.0
36.0,3965.0,8,157.0
-3.0,3970.0,14,141.0
16.0,3975.0,10,180.0
-39.0,3980.0,16,251.0
-71.0,3985.0,13,277.0
-26.0,3990.0,16,340.0
-63.0,3995.0,12,344.0
-4.0,4000.0,11,294.0
50.0,4005.0,17,343.0
-49.0,4010.0,15,372.0
-29.0,4015.0,22,395.0
-23.0,4020.0,17,365.0
30.0,4025.0,16,379.0
-14.0,4030.0,18,372.0
7.0,4035.0,15,349.0
23.0,4040.0,19,337.0
12.0,4045.0,19,421.0
-84.0,4050.0,21,432.0
-11.0,4055.0,15,370.0
62.0,4060.0,20,372.0
-2.0,4065.0,14,385.0
-13.0,4070.0,15,357.0
28.0,4075.0,13,301.0
56.0,4080.0,14,219.0
82.0,4085.0,14,250.0
-31.0,4090.0,16,306.0
-56.0,4095.0,14,299.0
7.0,4100.0,12,297.0
2.0,4105.0,24,276.0
21.0,4110.0,13,257.0
19.0,4115.0,16,296.0
-39.0,4120.0,13,288.0
8.0,4125.0,14,243.0
45.0,4130.0,11,227.0
16.0,4135.0,15,241.0
-14.0,4140.0,17,262.0
-21.0,4145.0,14,259.0
3.0,4150.0,16,269.0
-10.0,4155.0,11,234.0
35.0,4160.0,13,213.0
21.0,4165.0,14,196.0
17.0,4170.0,12,217.0
-21.0,4175.0,16,231.0
-14.0,4180.0,13,233.0
-2.0,4185.0,15,246.0
-13.0,4190.0,11,219.0
27.0,4195.0,22,247.0
-28.0,4200.0,16,296.0
-49.0,4205.0,13,301.0
-5.0,4210.0,11,318.0
-17.0,4215.0,13,282.0
36.0,4220.0,16,237.0
45.0,4225.0,17,312.0
-75.0,4230.0,17,321.0
-9.0,4235.0,17,335.0
-14.0,4240.0,20,345.0
-10.0,4245.0,11,267.0
78.0,4250.0,13,253.0
14.0,4255.0,13,213.0
40.0,4260.0,14,254.0
-41.0,4265.0,18,281.0
-27.0,4270.0,15,270.0
11.0,4275.0,15,302.0
-32.0,4280.0,14,314.0
-12.0,4285.0,24,304.0
10.0,4290.0,13,259.0
45.0,4295.0,15,286.0
-27.0,4300.0,12,272.0
14.0,4305.0,21,313.0
-41.0,4310.0,19,354.0
-41.0,4315.0,15,352.0
2.0,4320.0,20,411.0
-59.0,4325.0,15,415.0
-4.0,4330.0,17,405.0
10.0,4335.0,10,321.0
84.0,4340.0,12,285.0
36.0,4345.0,17,293.0
-8.0,4350.0,12,303.0
-10.0,4355.0,16,294.0
9.0,4360.0,12,286.0
8.0,4365.0,13,281.0
5.0,4370.0,10,264.0
17.0,4375.0,26,289.0
-25.0,4380.0,17,333.0
-44.0,4385.0,15,363.0
-30.0,4390.0,13,335.0
28.0,4395.0,15,267.0
68.0,4400.0,18,323.0
-56.0,4405.0,17,355.0
-32.0,4410.0,19,345.0
10.0,4415.0,16,357.0
-12.0,4420.0,16,335.0
22.0,4425.0,10,306.0
29.0,4430.0,15,326.0
-20.0,4435.0,22,402.0
-76.0,4440.0,16,413.0
-11.0,4445.0,16,416.0
-3.0,4450.0,17,396.0
20.0,4455.0,15,411.0
-15.0,4460.0,14,400.0
11.0,4465.0,26,356.0
44.0,4470.0,16,393.0
-37.0,4475.0,21,450.0
-57.0,4480.0,22,488.0
-38.0,4485.0,16,515.0
-27.0,4490.0,17,493.0
22.0,4495.0,19,528.0
-35.0,4500.0,20,541.0
-13.0,4505.0,18,474.0
67.0,4510.0,17,434.0
40.0,4515.0,15,336.0
98.0,4520.0,18,346.0
-10.0,4525.0,17,370.0
-24.0,4530.0,14,342.0
28.0,4535.0,13,336.0
6.0,4540.0,15,292.0
44.0,4545.0,12,256.0
36.0,4550.0,16,264.0
